initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
11,6,1,13,6,11,-327.759115291122,328.516718591191,328.516718591191,480,0.684409830398315,1,0,0,1,replayed_pf_result
11,6,1,14,6,31,-671.196748930278,671.196748930278,671.196748930278,1800,0.372887082739043,1,0,0,1,replayed_pf_result
11,6,1,15,7,8,526.269440935388,-525.128449792664,526.269440935388,900,0.584743823261542,1,0,0,1,replayed_pf_result
11,6,1,16,8,9,3.12845043720126,-2.71207399250261,3.12845043720126,900,0.00347605604133474,1,0,0,1,replayed_pf_result
11,6,1,17,9,39,-3.78792603680185,3.78940027859738,3.78940027859738,900,0.00421044475399709,1,0,0,1,replayed_pf_result
11,6,1,18,10,11,332.631206499387,-332.172160694327,332.631206499387,600,0.554385344165646,1,0,0,1,replayed_pf_result
11,6,1,19,10,13,317.368793475882,-316.972879107662,317.368793475882,600,0.52894798912647,1,0,0,1,replayed_pf_result
11,6,1,20,10,32,-649.999999991877,649.999999991877,649.999999991877,900,0.722222222213197,1,0,0,1,replayed_pf_result
11,6,1,21,12,11,-3.62723159403896,3.65544209704856,3.65544209704856,500,0.00731088419409712,1,0,0,1,replayed_pf_result
11,6,1,22,12,13,-4.90276840537248,4.93821997355284,4.93821997355284,500,0.00987643994710569,1,0,0,1,replayed_pf_result
11,6,1,23,13,14,312.034659135542,-311.181034676277,312.034659135542,600,0.520057765225904,1,0,0,1,replayed_pf_result
11,6,1,24,14,15,58.1567886202171,-58.0859456136511,58.1567886202171,600,0.0969279810336952,1,0,0,1,replayed_pf_result
11,6,1,25,15,16,-261.914054378974,262.712999978133,262.712999978133,600,0.437854999963554,1,0,0,1,replayed_pf_result
11,6,1,26,16,17,231.854852614639,-231.493158749178,231.854852614639,600,0.386424754357732,1,0,0,1,replayed_pf_result
11,6,1,27,16,19,-451.291379668914,454.37379390959,454.37379390959,600,0.757289656515983,1,0,0,1,replayed_pf_result
11,6,1,28,16,21,-329.597424683356,330.41878987175,330.41878987175,600,0.550697983119584,1,0,0,1,replayed_pf_result
11,6,1,29,16,24,-42.6790482395863,42.7092360567396,42.7092360567396,600,0.071182060094566,1,0,0,1,replayed_pf_result
11,6,1,30,17,18,200.875789448751,-200.609202969893,200.875789448751,600,0.334792982414586,1,0,0,1,replayed_pf_result
11,6,1,31,17,27,30.6173693003698,-30.5965879670763,30.6173693003698,600,0.0510289488339496,1,0,0,1,replayed_pf_result
11,6,1,32,19,20,174.730386308884,-174.511900245697,174.730386308884,900,0.194144873676538,1,0,0,1,replayed_pf_result
11,6,1,33,19,33,-629.104180218881,631.999999999961,631.999999999961,900,0.702222222222178,1,0,0,1,replayed_pf_result
11,6,1,34,20,34,-505.48809975421,507.99999999999,507.99999999999,900,0.564444444444433,1,0,0,1,replayed_pf_result
11,6,1,35,21,22,-604.418789871899,607.204601427391,607.204601427391,900,0.674671779363768,1,0,0,1,replayed_pf_result
11,6,1,36,22,23,42.7953985720954,-42.770649155271,42.7953985720954,600,0.0713256642868257,1,0,0,1,replayed_pf_result
11,6,1,37,22,35,-649.999999999906,649.999999999906,649.999999999906,900,0.722222222222118,1,0,0,1,replayed_pf_result
11,6,1,38,23,24,353.839639153502,-351.309236056272,353.839639153502,600,0.589732731922504,1,0,0,1,replayed_pf_result
11,6,1,39,23,36,-558.568989998566,559.999999999924,559.999999999924,900,0.622222222222138,1,0,0,1,replayed_pf_result
11,6,1,40,25,26,59.3849999986149,-59.2803157158932,59.3849999986149,600,0.0989749999976914,1,0,0,1,replayed_pf_result
11,6,1,41,25,37,-538.342795011454,539.999999999894,539.999999999894,900,0.599999999999882,1,0,0,1,replayed_pf_result
11,6,1,42,26,27,251.287822825893,-250.40341203195,251.287822825893,600,0.418813038043155,1,0,0,1,replayed_pf_result
11,6,1,43,26,28,-140.820896320187,141.609322267901,141.609322267901,600,0.236015537113169,1,0,0,1,replayed_pf_result
11,6,1,44,26,29,-190.186610789643,192.100407673142,192.100407673142,600,0.320167346121904,1,0,0,1,replayed_pf_result
11,6,1,45,28,29,-347.609322267903,349.165569835749,349.165569835749,600,0.581942616392916,1,0,0,1,replayed_pf_result
11,6,1,46,29,38,-824.765977508977,829.999999999977,829.999999999977,1200,0.691666666666648,1,0,0,1,replayed_pf_result
11,7,1,1,1,2,-205.50709035299,206.877716450722,206.877716450722,600,0.344796194084537,1,0,0,1,replayed_pf_result
11,7,1,2,1,39,107.907090355013,-107.789400283421,107.907090355013,1000,0.107907090355013,1,0,0,1,replayed_pf_result
11,7,1,3,2,3,293.551097826577,-292.402016325434,293.551097826577,500,0.587102195653154,1,0,0,1,replayed_pf_result
11,7,1,4,2,25,-250.428814275726,254.95779501351,254.95779501351,500,0.509915590027019,1,0,0,1,replayed_pf_result
11,7,1,5,2,30,-249.999999999878,249.999999999878,249.999999999878,900,0.277777777777643,1,0,0,1,replayed_pf_result
11,7,1,6,3,4,12.9922688064549,-12.7856993332103,12.9922688064549,500,0.0259845376129098,1,0,0,1,replayed_pf_result
11,7,1,7,3,18,-42.5902524717108,42.6092029705419,42.6092029705419,500,0.0852184059410838,1,0,0,1,replayed_pf_result
11,7,1,8,4,5,-234.710042163387,235.148343798537,235.148343798537,600,0.391913906330894,1,0,0,1,replayed_pf_result
11,7,1,9,4,14,-252.504258456883,253.02424605943,253.02424605943,500,0.506048492118859,1,0,0,1,replayed_pf_result
11,7,1,10,5,6,-235.148343789836,235.258093846112,235.258093846112,1200,0.196048411538427,1,0,0,1,replayed_pf_result
11,7,1,11,5,8,0,0,0,900,0,1,0,0,1,replayed_pf_result
11,7,1,12,6,7,763.697770036009,-760.069441184235,763.697770036009,900,0.848553077817787,1,0,0,1,replayed_pf_result
11,7,1,13,6,11,-327.759115291122,328.516718591191,328.516718591191,480,0.684409830398315,1,0,0,1,replayed_pf_result
11,7,1,14,6,31,-671.196748930278,671.196748930278,671.196748930278,1800,0.372887082739043,1,0,0,1,replayed_pf_result
11,7,1,15,7,8,526.269440935388,-525.128449792664,526.269440935388,900,0.584743823261542,1,0,0,1,replayed_pf_result
11,7,1,16,8,9,3.12845043720126,-2.71207399250261,3.12845043720126,900,0.00347605604133474,1,0,0,1,replayed_pf_result
11,7,1,17,9,39,-3.78792603680185,3.78940027859738,3.78940027859738,900,0.00421044475399709,1,0,0,1,replayed_pf_result
11,7,1,18,10,11,332.631206499387,-332.172160694327,332.631206499387,600,0.554385344165646,1,0,0,1,replayed_pf_result
11,7,1,19,10,13,317.368793475882,-316.972879107662,317.368793475882,600,0.52894798912647,1,0,0,1,replayed_pf_result
11,7,1,20,10,32,-649.999999991877,649.999999991877,649.999999991877,900,0.722222222213197,1,0,0,1,replayed_pf_result
11,7,1,21,12,11,-3.62723159403896,3.65544209704856,3.65544209704856,500,0.00731088419409712,1,0,0,1,replayed_pf_result
11,7,1,22,12,13,-4.90276840537248,4.93821997355284,4.93821997355284,500,0.00987643994710569,1,0,0,1,replayed_pf_result
11,7,1,23,13,14,312.034659135542,-311.181034676277,312.034659135542,600,0.520057765225904,1,0,0,1,replayed_pf_result
11,7,1,24,14,15,58.1567886202171,-58.0859456136511,58.1567886202171,600,0.0969279810336952,1,0,0,1,replayed_pf_result
11,7,1,25,15,16,-261.914054378974,262.712999978133,262.712999978133,600,0.437854999963554,1,0,0,1,replayed_pf_result
11,7,1,26,16,17,231.854852614639,-231.493158749178,231.854852614639,600,0.386424754357732,1,0,0,1,replayed_pf_result
11,7,1,27,16,19,-451.291379668914,454.37379390959,454.37379390959,600,0.757289656515983,1,0,0,1,replayed_pf_result
11,7,1,28,16,21,-329.597424683356,330.41878987175,330.41878987175,600,0.550697983119584,1,0,0,1,replayed_pf_result
11,7,1,29,16,24,-42.6790482395863,42.7092360567396,42.7092360567396,600,0.071182060094566,1,0,0,1,replayed_pf_result
11,7,1,30,17,18,200.875789448751,-200.609202969893,200.875789448751,600,0.334792982414586,1,0,0,1,replayed_pf_result
11,7,1,31,17,27,30.6173693003698,-30.5965879670763,30.6173693003698,600,0.0510289488339496,1,0,0,1,replayed_pf_result
11,7,1,32,19,20,174.730386308884,-174.511900245697,174.730386308884,900,0.194144873676538,1,0,0,1,replayed_pf_result
11,7,1,33,19,33,-629.104180218881,631.999999999961,631.999999999961,900,0.702222222222178,1,0,0,1,replayed_pf_result
11,7,1,34,20,34,-505.48809975421,507.99999999999,507.99999999999,900,0.564444444444433,1,0,0,1,replayed_pf_result
11,7,1,35,21,22,-604.418789871899,607.204601427391,607.204601427391,900,0.674671779363768,1,0,0,1,replayed_pf_result
11,7,1,36,22,23,42.7953985720954,-42.770649155271,42.7953985720954,600,0.0713256642868257,1,0,0,1,replayed_pf_result
11,7,1,37,22,35,-649.999999999906,649.999999999906,649.999999999906,900,0.722222222222118,1,0,0,1,replayed_pf_result
11,7,1,38,23,24,353.839639153502,-351.309236056272,353.839639153502,600,0.589732731922504,1,0,0,1,replayed_pf_result
11,7,1,39,23,36,-558.568989998566,559.999999999924,559.999999999924,900,0.622222222222138,1,0,0,1,replayed_pf_result
11,7,1,40,25,26,59.3849999986149,-59.2803157158932,59.3849999986149,600,0.0989749999976914,1,0,0,1,replayed_pf_result
11,7,1,41,25,37,-538.342795011454,539.999999999894,539.999999999894,900,0.599999999999882,1,0,0,1,replayed_pf_result
11,7,1,42,26,27,251.287822825893,-250.40341203195,251.287822825893,600,0.418813038043155,1,0,0,1,replayed_pf_result
11,7,1,43,26,28,-140.820896320187,141.609322267901,141.609322267901,600,0.236015537113169,1,0,0,1,replayed_pf_result
11,7,1,44,26,29,-190.186610789643,192.100407673142,192.100407673142,600,0.320167346121904,1,0,0,1,replayed_pf_result
11,7,1,45,28,29,-347.609322267903,349.165569835749,349.165569835749,600,0.581942616392916,1,0,0,1,replayed_pf_result
11,7,1,46,29,38,-824.765977508977,829.999999999977,829.999999999977,1200,0.691666666666648,1,0,0,1,replayed_pf_result
11,8,1,1,1,2,-205.50709035299,206.877716450722,206.877716450722,600,0.344796194084537,1,0,0,1,replayed_pf_result
11,8,1,2,1,39,107.907090355013,-107.789400283421,107.907090355013,1000,0.107907090355013,1,0,0,1,replayed_pf_result
11,8,1,3,2,3,293.551097826577,-292.402016325434,293.551097826577,500,0.587102195653154,1,0,0,1,replayed_pf_result
11,8,1,4,2,25,-250.428814275726,254.95779501351,254.95779501351,500,0.509915590027019,1,0,0,1,replayed_pf_result
11,8,1,5,2,30,-249.999999999878,249.999999999878,249.999999999878,900,0.277777777777643,1,0,0,1,replayed_pf_result
11,8,1,6,3,4,12.9922688064549,-12.7856993332103,12.9922688064549,500,0.0259845376129098,1,0,0,1,replayed_pf_result
11,8,1,7,3,18,-42.5902524717108,42.6092029705419,42.6092029705419,500,0.0852184059410838,1,0,0,1,replayed_pf_result
11,8,1,8,4,5,-234.710042163387,235.148343798537,235.148343798537,600,0.391913906330894,1,0,0,1,replayed_pf_result
11,8,1,9,4,14,-252.504258456883,253.02424605943,253.02424605943,500,0.506048492118859,1,0,0,1,replayed_pf_result
11,8,1,10,5,6,-235.148343789836,235.258093846112,235.258093846112,1200,0.196048411538427,1,0,0,1,replayed_pf_result
11,8,1,11,5,8,0,0,0,900,0,1,0,0,1,replayed_pf_result
11,8,1,12,6,7,763.697770036009,-760.069441184235,763.697770036009,900,0.848553077817787,1,0,0,1,replayed_pf_result
11,8,1,13,6,11,-327.759115291122,328.516718591191,328.516718591191,480,0.684409830398315,1,0,0,1,replayed_pf_result
11,8,1,14,6,31,-671.196748930278,671.196748930278,671.196748930278,1800,0.372887082739043,1,0,0,1,replayed_pf_result
11,8,1,15,7,8,526.269440935388,-525.128449792664,526.269440935388,900,0.584743823261542,1,0,0,1,replayed_pf_result
11,8,1,16,8,9,3.12845043720126,-2.71207399250261,3.12845043720126,900,0.00347605604133474,1,0,0,1,replayed_pf_result
11,8,1,17,9,39,-3.78792603680185,3.78940027859738,3.78940027859738,900,0.00421044475399709,1,0,0,1,replayed_pf_result
11,8,1,18,10,11,332.631206499387,-332.172160694327,332.631206499387,600,0.554385344165646,1,0,0,1,replayed_pf_result
11,8,1,19,10,13,317.368793475882,-316.972879107662,317.368793475882,600,0.52894798912647,1,0,0,1,replayed_pf_result
11,8,1,20,10,32,-649.999999991877,649.999999991877,649.999999991877,900,0.722222222213197,1,0,0,1,replayed_pf_result
11,8,1,21,12,11,-3.62723159403896,3.65544209704856,3.65544209704856,500,0.00731088419409712,1,0,0,1,replayed_pf_result
11,8,1,22,12,13,-4.90276840537248,4.93821997355284,4.93821997355284,500,0.00987643994710569,1,0,0,1,replayed_pf_result
11,8,1,23,13,14,312.034659135542,-311.181034676277,312.034659135542,600,0.520057765225904,1,0,0,1,replayed_pf_result
11,8,1,24,14,15,58.1567886202171,-58.0859456136511,58.1567886202171,600,0.0969279810336952,1,0,0,1,replayed_pf_result
11,8,1,25,15,16,-261.914054378974,262.712999978133,262.712999978133,600,0.437854999963554,1,0,0,1,replayed_pf_result
11,8,1,26,16,17,231.854852614639,-231.493158749178,231.854852614639,600,0.386424754357732,1,0,0,1,replayed_pf_result
11,8,1,27,16,19,-451.291379668914,454.37379390959,454.37379390959,600,0.757289656515983,1,0,0,1,replayed_pf_result
11,8,1,28,16,21,-329.597424683356,330.41878987175,330.41878987175,600,0.550697983119584,1,0,0,1,replayed_pf_result
11,8,1,29,16,24,-42.6790482395863,42.7092360567396,42.7092360567396,600,0.071182060094566,1,0,0,1,replayed_pf_result
11,8,1,30,17,18,200.875789448751,-200.609202969893,200.875789448751,600,0.334792982414586,1,0,0,1,replayed_pf_result
11,8,1,31,17,27,30.6173693003698,-30.5965879670763,30.6173693003698,600,0.0510289488339496,1,0,0,1,replayed_pf_result
11,8,1,32,19,20,174.730386308884,-174.511900245697,174.730386308884,900,0.194144873676538,1,0,0,1,replayed_pf_result
11,8,1,33,19,33,-629.104180218881,631.999999999961,631.999999999961,900,0.702222222222178,1,0,0,1,replayed_pf_result
11,8,1,34,20,34,-505.48809975421,507.99999999999,507.99999999999,900,0.564444444444433,1,0,0,1,replayed_pf_result
11,8,1,35,21,22,-604.418789871899,607.204601427391,607.204601427391,900,0.674671779363768,1,0,0,1,replayed_pf_result
11,8,1,36,22,23,42.7953985720954,-42.770649155271,42.7953985720954,600,0.0713256642868257,1,0,0,1,replayed_pf_result
11,8,1,37,22,35,-649.999999999906,649.999999999906,649.999999999906,900,0.722222222222118,1,0,0,1,replayed_pf_result
11,8,1,38,23,24,353.839639153502,-351.309236056272,353.839639153502,600,0.589732731922504,1,0,0,1,replayed_pf_result
11,8,1,39,23,36,-558.568989998566,559.999999999924,559.999999999924,900,0.622222222222138,1,0,0,1,replayed_pf_result
11,8,1,40,25,26,59.3849999986149,-59.2803157158932,59.3849999986149,600,0.0989749999976914,1,0,0,1,replayed_pf_result
11,8,1,41,25,37,-538.342795011454,539.999999999894,539.999999999894,900,0.599999999999882,1,0,0,1,replayed_pf_result
11,8,1,42,26,27,251.287822825893,-250.40341203195,251.287822825893,600,0.418813038043155,1,0,0,1,replayed_pf_result
11,8,1,43,26,28,-140.820896320187,141.609322267901,141.609322267901,600,0.236015537113169,1,0,0,1,replayed_pf_result
11,8,1,44,26,29,-190.186610789643,192.100407673142,192.100407673142,600,0.320167346121904,1,0,0,1,replayed_pf_result
11,8,1,45,28,29,-347.609322267903,349.165569835749,349.165569835749,600,0.581942616392916,1,0,0,1,replayed_pf_result
11,8,1,46,29,38,-824.765977508977,829.999999999977,829.999999999977,1200,0.691666666666648,1,0,0,1,replayed_pf_result
11,9,1,1,1,2,-205.50709035299,206.877716450722,206.877716450722,600,0.344796194084537,1,0,0,1,replayed_pf_result
11,9,1,2,1,39,107.907090355013,-107.789400283421,107.907090355013,1000,0.107907090355013,1,0,0,1,replayed_pf_result
11,9,1,3,2,3,293.551097826577,-292.402016325434,293.551097826577,500,0.587102195653154,1,0,0,1,replayed_pf_result
11,9,1,4,2,25,-250.428814275726,254.95779501351,254.95779501351,500,0.509915590027019,1,0,0,1,replayed_pf_result
11,9,1,5,2,30,-249.999999999878,249.999999999878,249.999999999878,900,0.277777777777643,1,0,0,1,replayed_pf_result
11,9,1,6,3,4,12.9922688064549,-12.7856993332103,12.9922688064549,500,0.0259845376129098,1,0,0,1,replayed_pf_result
11,9,1,7,3,18,-42.5902524717108,42.6092029705419,42.6092029705419,500,0.0852184059410838,1,0,0,1,replayed_pf_result
11,9,1,8,4,5,-234.710042163387,235.148343798537,235.148343798537,600,0.391913906330894,1,0,0,1,replayed_pf_result
11,9,1,9,4,14,-252.504258456883,253.02424605943,253.02424605943,500,0.506048492118859,1,0,0,1,replayed_pf_result
11,9,1,10,5,6,-235.148343789836,235.258093846112,235.258093846112,1200,0.196048411538427,1,0,0,1,replayed_pf_result
11,9,1,11,5,8,0,0,0,900,0,1,0,0,1,replayed_pf_result
11,9,1,12,6,7,763.697770036009,-760.069441184235,763.697770036009,900,0.848553077817787,1,0,0,1,replayed_pf_result
11,9,1,13,6,11,-327.759115291122,328.516718591191,328.516718591191,480,0.684409830398315,1,0,0,1,replayed_pf_result
11,9,1,14,6,31,-671.196748930278,671.196748930278,671.196748930278,1800,0.372887082739043,1,0,0,1,replayed_pf_result
11,9,1,15,7,8,526.269440935388,-525.128449792664,526.269440935388,900,0.584743823261542,1,0,0,1,replayed_pf_result
11,9,1,16,8,9,3.12845043720126,-2.71207399250261,3.12845043720126,900,0.00347605604133474,1,0,0,1,replayed_pf_result
11,9,1,17,9,39,-3.78792603680185,3.78940027859738,3.78940027859738,900,0.00421044475399709,1,0,0,1,replayed_pf_result
11,9,1,18,10,11,332.631206499387,-332.172160694327,332.631206499387,600,0.554385344165646,1,0,0,1,replayed_pf_result
11,9,1,19,10,13,317.368793475882,-316.972879107662,317.368793475882,600,0.52894798912647,1,0,0,1,replayed_pf_result
11,9,1,20,10,32,-649.999999991877,649.999999991877,649.999999991877,900,0.722222222213197,1,0,0,1,replayed_pf_result
11,9,1,21,12,11,-3.62723159403896,3.65544209704856,3.65544209704856,500,0.00731088419409712,1,0,0,1,replayed_pf_result
11,9,1,22,12,13,-4.90276840537248,4.93821997355284,4.93821997355284,500,0.00987643994710569,1,0,0,1,replayed_pf_result
11,9,1,23,13,14,312.034659135542,-311.181034676277,312.034659135542,600,0.520057765225904,1,0,0,1,replayed_pf_result
11,9,1,24,14,15,58.1567886202171,-58.0859456136511,58.1567886202171,600,0.0969279810336952,1,0,0,1,replayed_pf_result
11,9,1,25,15,16,-261.914054378974,262.712999978133,262.712999978133,600,0.437854999963554,1,0,0,1,replayed_pf_result
11,9,1,26,16,17,231.854852614639,-231.493158749178,231.854852614639,600,0.386424754357732,1,0,0,1,replayed_pf_result
11,9,1,27,16,19,-451.291379668914,454.37379390959,454.37379390959,600,0.757289656515983,1,0,0,1,replayed_pf_result
11,9,1,28,16,21,-329.597424683356,330.41878987175,330.41878987175,600,0.550697983119584,1,0,0,1,replayed_pf_result
11,9,1,29,16,24,-42.6790482395863,42.7092360567396,42.7092360567396,600,0.071182060094566,1,0,0,1,replayed_pf_result
11,9,1,30,17,18,200.875789448751,-200.609202969893,200.875789448751,600,0.334792982414586,1,0,0,1,replayed_pf_result
11,9,1,31,17,27,30.6173693003698,-30.5965879670763,30.6173693003698,600,0.0510289488339496,1,0,0,1,replayed_pf_result
11,9,1,32,19,20,174.730386308884,-174.511900245697,174.730386308884,900,0.194144873676538,1,0,0,1,replayed_pf_result
11,9,1,33,19,33,-629.104180218881,631.999999999961,631.999999999961,900,0.702222222222178,1,0,0,1,replayed_pf_result
11,9,1,34,20,34,-505.48809975421,507.99999999999,507.99999999999,900,0.564444444444433,1,0,0,1,replayed_pf_result
11,9,1,35,21,22,-604.418789871899,607.204601427391,607.204601427391,900,0.674671779363768,1,0,0,1,replayed_pf_result
11,9,1,36,22,23,42.7953985720954,-42.770649155271,42.7953985720954,600,0.0713256642868257,1,0,0,1,replayed_pf_result
11,9,1,37,22,35,-649.999999999906,649.999999999906,649.999999999906,900,0.722222222222118,1,0,0,1,replayed_pf_result
11,9,1,38,23,24,353.839639153502,-351.309236056272,353.839639153502,600,0.589732731922504,1,0,0,1,replayed_pf_result
11,9,1,39,23,36,-558.568989998566,559.999999999924,559.999999999924,900,0.622222222222138,1,0,0,1,replayed_pf_result
11,9,1,40,25,26,59.3849999986149,-59.2803157158932,59.3849999986149,600,0.0989749999976914,1,0,0,1,replayed_pf_result
